date,price in usd per troy oz,price in eur per troy oz,price in jpy per troy oz,price in gbp per troy oz,price in cad per troy oz,price in chf per troy oz
10/29/1992,339.5,254.5,"41,896.90",216.2,421.9,466.5
10/30/1992,339.3,255,"41,795.60",217.1,421,467.9
11/2/1992,339.5,259.5,"42,063.40",221.7,421.7,475
11/3/1992,338.6,257.8,"41,340.70",218.7,421.7,471.4
11/4/1992,337.8,257.7,"41,490.90",217.5,420.2,473.1
11/5/1992,338.1,260.1,"41,487.00",219.8,422,478.6
11/6/1992,337.1,261.8,"41,452.10",219.3,422.6,482.5
11/9/1992,334.5,258.7,"41,338.30",219.9,421.3,476
11/10/1992,330.4,256.6,"41,075.50",218.2,417.7,474.6
11/11/1992,331.2,255.6,"41,068.30",217,419,473.6
11/12/1992,333.1,257.6,"41,309.70",218.6,420.4,477.6
11/13/1992,334.4,255.2,"41,435.80",215.8,422.5,472.6
11/16/1992,335.4,259.5,"41,883.60",220.7,425.6,482.3
11/17/1992,334.3,260,"41,622.50",219.9,426.1,485.5
11/18/1992,335.1,260.6,"41,694.70",220.3,427.2,488
11/19/1992,334.3,257.5,"41,276.90",218.1,424.2,478.8
11/20/1992,336.1,261.7,"41,722.40",221.1,429.7,481.3
11/23/1992,334.1,262,"41,467.50",220,428.4,480.7
11/24/1992,334.3,262.2,"41,498.60",220.2,430.4,479.9
11/25/1992,334.4,260.6,"41,451.10",219.3,428.9,478.1
11/26/1992,334.7,261.5,"41,562.70",219.9,428.6,480
11/27/1992,334.1,261.8,"41,549.10",221,427.8,481.2
11/30/1992,334.2,261.4,"41,568.00",220.8,429.8,480.3
12/1/1992,334.7,260.6,"41,654.30",217.8,429.3,473.2
12/2/1992,335.7,259.8,"41,780.20",216.8,429.4,467.7
12/3/1992,335.3,260.4,"41,785.90",214,428,473
12/4/1992,335.6,262.9,"41,909.60",215.5,429.2,481
12/7/1992,334.6,257.9,"41,627.40",210.8,425.6,468.4
12/8/1992,335.3,256.5,"41,565.20",209.9,427.6,467.1
12/9/1992,333.5,257.6,"41,328.90",212.5,425.3,469.6
12/10/1992,333.7,258.9,"41,203.50",214.3,425.1,469.9
12/11/1992,335.1,260.1,"41,497.80",215,427.2,470.9
12/14/1992,335.2,258.6,"41,444.90",214.2,427.5,471.7
12/15/1992,334.9,258.8,"41,542.10",213.6,427.9,472
12/16/1992,337.3,258.9,"41,440.60",213.9,431.7,471.1
12/17/1992,338.7,261.1,"41,699.00",215.2,432.1,474.6
12/18/1992,337,260.4,"41,546.50",215.3,429.7,475.2
12/21/1992,333.9,258.3,"41,030.50",213.4,423.1,472.2
12/22/1992,332.6,260.3,"41,061.70",216.1,419.7,477.1
12/23/1992,333,261.9,"41,229.60",218.2,419.5,479.9
12/24/1992,333,261.3,"41,232.20",217.4,418.8,479.1
12/25/1992,333,261.3,"41,232.20",217.4,418.8,479.1
12/28/1992,333,261.3,"41,232.20",217.4,418.8,479.1
12/29/1992,332.5,265.1,"41,466.40",219.7,419.3,486.6
12/30/1992,332.9,265.7,"41,488.70",220.1,422.6,485.9
12/31/1992,332.9,266.7,"41,576.20",219.9,425.3,487.8
1/1/1993,332.9,266.7,"41,576.20",219.9,425.3,487.8
1/4/1993,328.3,267,"41,126.80",218.5,419.7,485.6
1/5/1993,328.6,266,"41,088.30",212.6,417.3,482.6
1/6/1993,329.6,267.7,"41,253.40",213.8,421.1,490
1/7/1993,329.2,267,"41,197.40",214.3,421.4,491.3
1/8/1993,329.1,267,"41,244.20",213.4,421.4,491.4
1/11/1993,328.4,264.6,"41,063.30",211.4,419.3,489.4
1/12/1993,329.2,266.1,"41,256.90",213.8,420.2,493.3
1/13/1993,327.6,265.2,"41,276.20",212.8,420.4,488.8
1/14/1993,327.7,263.4,"41,182.70",213.1,418.7,485.4
1/15/1993,327.7,265.1,"41,337.30",214.2,419.8,490.5
1/18/1993,328.2,262.8,"41,199.80",211.8,418.2,485.5
1/19/1993,329,262.3,"41,324.20",212.5,420.3,485
1/20/1993,329,261.2,"41,098.40",213.5,421.1,484.1
1/21/1993,329.8,263.5,"41,218.80",217.2,423.7,488.2
1/22/1993,328.8,259,"41,026.90",214.2,419.2,479.9
1/25/1993,328.5,255.8,"40,490.20",210.6,418.7,473.9
1/26/1993,330.9,258.5,"40,932.20",215.2,420.9,480.9
1/27/1993,330.6,260,"40,983.90",218.3,419.4,483
1/28/1993,330,260,"40,958.20",217.6,418.2,481.9
1/29/1993,330.5,264.3,"41,222.90",222.2,419.5,491.1
2/1/1993,329.8,268.1,"41,176.20",226.9,417.6,500.2
2/2/1993,329.7,268.9,"41,149.30",228,416.4,502.1
2/3/1993,328.2,269.1,"40,796.20",228.9,415.4,500.7
2/4/1993,328,269.6,"40,858.10",227,414.8,501.7
2/5/1993,327.8,269.2,"40,770.60",226.5,413,500.6
2/8/1993,328,269.4,"40,666.30",227.8,414.4,502.4
2/9/1993,328.1,269.2,"39,788.00",229.3,415.8,501.7
2/10/1993,329.9,271.9,"39,859.30",231.1,417.3,506
2/11/1993,332,274.1,"39,905.50",234.1,416.5,509.6
2/12/1993,329.2,272.3,"39,769.20",232.2,413.8,507.4
2/15/1993,328.6,271.8,"39,766.70",231.7,412.3,506.7
2/16/1993,329.5,268.8,"39,431.60",227.6,413.2,496.2
2/17/1993,330.6,269.6,"39,493.50",229,416.9,497.4
2/18/1993,330,270,"39,432.00",228.3,416.6,498.2
2/19/1993,330.8,271.5,"39,386.40",227.7,415.7,498.6
2/22/1993,329.7,270.5,"38,351.70",226.6,416.3,494.6
2/23/1993,329.6,268.2,"38,460.90",225.9,413.5,489.1
2/24/1993,329.9,269.7,"38,568.70",229.6,416,494.2
2/25/1993,329.6,270.9,"38,722.30",230.5,413,500.2
2/26/1993,327.6,270.5,"38,676.60",230.2,409.2,500.2
3/1/1993,328.5,271,"38,952.40",228.1,410.9,501.3
3/2/1993,329.2,271,"38,743.60",227.2,410.6,501.1
3/3/1993,329.6,271.7,"38,580.10",227.3,410.7,502.9
3/4/1993,328.1,269.2,"38,298.80",225.6,407.4,498.1
3/5/1993,329.8,274.8,"38,824.40",228,411.9,509.7
3/8/1993,327.5,272.2,"38,176.30",226.6,408.4,503.5
3/9/1993,327,273.6,"38,391.00",227.8,407,504.7
3/10/1993,326.1,272.4,"38,471.80",227.6,406.6,500.3
3/11/1993,326.9,272.7,"38,401.90",227.6,406.3,497.8
3/12/1993,327,273.6,"38,480.70",228,406.8,497.7
3/15/1993,328,273.9,"38,870.70",228.7,408.6,499
3/16/1993,329,275,"38,421.30",227.7,410.9,500.9
3/17/1993,328.8,275,"38,516.60",226.6,411.2,503.6
3/18/1993,330.3,274.8,"38,622.50",223.9,412.1,502.1
3/19/1993,331.7,272.6,"38,464.30",222.7,413.7,501
3/22/1993,332.6,273.7,"38,445.70",223.5,414.4,504
3/23/1993,331.9,272.4,"38,425.20",223.7,414.1,501.7
3/24/1993,331,271.7,"38,681.80",223.3,412.3,499
3/25/1993,332.6,275,"39,036.50",225.6,413.8,506
3/26/1993,332.7,273.3,"38,714.60",223.1,414,502.1
3/29/1993,331.7,272.7,"38,765.10",222.5,413.5,500
3/30/1993,334.4,273.6,"39,032.00",223.7,418.5,500.5
3/31/1993,337.8,275,"38,817.30",224.4,424.5,504.9
4/1/1993,336.4,272,"38,364.40",220.5,423.9,498.9
4/2/1993,340.1,275.9,"38,828.50",224.1,428.4,505.4
4/5/1993,339.3,273.5,"38,633.10",223,429.2,502.6
4/6/1993,338.4,275.5,"38,556.10",223.5,426.1,504
4/7/1993,336.8,274.3,"38,274.70",222.2,423.7,501.1
4/8/1993,337.5,273.1,"38,342.20",221.3,424.4,499.6
4/9/1993,337.5,273.1,"38,342.20",221.3,424.4,499.6
4/12/1993,337.5,273.1,"38,342.20",221.3,424.4,499.6
4/13/1993,336.7,267,"38,173.10",216,424.4,486.5
4/14/1993,338.3,270.3,"38,563.80",217.9,427.3,492.4
4/15/1993,338.9,272.3,"38,242.00",219.1,426,493.9
4/16/1993,337.9,273.1,"38,012.30",221.3,425.2,498.5
4/19/1993,339.6,272,"37,721.10",220.6,426,498.5
4/20/1993,339.9,272.5,"37,638.10",220.4,427.3,497.6
4/21/1993,339,272.4,"37,617.60",220.6,426.4,494.8
4/22/1993,339.3,272.8,"37,316.40",219.2,428.2,494.3
4/23/1993,344.9,273.4,"38,158.00",219,435.1,493.3
4/26/1993,349.3,273.4,"38,549.30",219.7,439.3,495.3
4/27/1993,351.4,277.2,"39,081.60",222.7,446.2,501.1
4/28/1993,349.7,276.3,"39,331.50",222.5,445.3,501.2
4/29/1993,355.6,280.5,"39,668.30",226.4,452.4,508.7
4/30/1993,354.3,281.1,"39,404.30",225.8,450.8,508.1
5/3/1993,354.3,281.1,"39,404.30",225.8,450.8,508.1
5/4/1993,356.2,279.2,"39,288.80",226.8,452.5,504.6
5/5/1993,354.3,278.6,"39,016.10",225.9,451,501.4
5/6/1993,355.5,279.4,"39,172.90",226.4,451.7,505
5/7/1993,357.5,281.4,"39,438.50",227,453.5,510.2
5/10/1993,356.8,284.9,"39,864.00",232.4,452.5,518.9
5/11/1993,355.4,284.8,"39,521.70",230.5,453.3,518.5
5/12/1993,356.2,285.7,"39,719.70",232.3,454.5,520.9
5/13/1993,367,296.3,"40,958.30",240.6,467,535.3
5/14/1993,368.2,294.7,"40,804.70",239.3,468.8,534.3
5/17/1993,369.3,297.7,"41,128.10",240.9,471.7,542.6
5/18/1993,367.8,297.6,"41,006.70",240.2,468,544
5/19/1993,381.9,308.7,"42,178.70",247.8,483.3,563
5/20/1993,373.8,300.5,"41,319.80",240.2,473.5,547.7
5/21/1993,373.3,302.3,"41,223.40",242.1,473.4,549.7
5/24/1993,379.3,308.9,"41,816.30",247.1,479.1,557.8
5/25/1993,377.5,306.1,"41,359.80",244.7,476.5,550.7
5/26/1993,374.5,305.2,"40,648.60",242.3,473.5,547.6
5/27/1993,374.8,302.7,"40,367.00",241,472.2,538.6
5/28/1993,377.5,300.7,"40,441.10",241.8,479.9,535
5/31/1993,377.5,300.7,"40,441.10",241.8,479.9,535
6/1/1993,377.4,301.6,"40,544.20",243.3,482.3,539
6/2/1993,369,294.8,"39,749.60",239.5,469.7,525
